WKT,LENGTH,TIPO
"MULTILINESTRING ((-16.6385729246965 28.0088118377006,-16.6385469744636 28.0088506215556,-16.6385319303509 28.0088644650828,-16.6385270961071 28.0088689089695,-16.6385070078426 28.0088867656732,-16.638488827315 28.0089030111933,-16.6384717194749 28.008920254746,-16.6384716551999 28.0089563202439,-16.6384809075479 28.0089790617643,-16.6384846317195 28.0089919775633,-16.6384907789691 28.0090097832124,-16.6384975594131 28.0090237365734,-16.638526482711 28.0090554673308,-16.6385731927874 28.0090771846402,-16.6386022612896 28.0091111157998,-16.6385923206259 28.0091228497637,-16.6385925875877 28.0091243628156,-16.6385846377209 28.0091460188216,-16.6385701559409 28.0091674548737,-16.6385449759529 28.0091982783378,-16.6385146871049 28.0092221230453,-16.6384797964297 28.0092415822077,-16.6384284565907 28.0092835116779,-16.6383763600486 28.0093016506775,-16.6383670986445 28.0093072032861,-16.6383395769538 28.0093257532723,-16.638310512526 28.0093418126362,-16.6382548640918 28.00936312568,-16.6382201717389 28.0093735211057,-16.6381854894097 28.0093839073781,-16.638154644264 28.0093884717704,-16.6381232124947 28.0093865269475,-16.6380871175816 28.0093808471112,-16.6380512621709 28.0093735218227,-16.6380185632015 28.0093657888703,-16.6379861006059 28.0093575476809,-16.637975474031 28.0093541996283,-16.6379155985823 28.0093663301273,-16.6378631220492 28.0093539863081,-16.6378357995451 28.0093319384312,-16.637815805897 28.0093197670398,-16.6378143592717 28.0093195947503,-16.6377665551409 28.009316301647,-16.637718791421 28.0093156795075,-16.6376695689431 28.0093181162299,-16.6376583371364 28.0093191255154,-16.6374957813908 28.0093532824552,-16.6373689216027 28.0093667523297,-16.6373534061101 28.0093467568104,-16.6373886950901 28.0093025189793,-16.6373894187041 28.0092784220714,-16.6373729737157 28.0092709285194,-16.637325622831 28.0092572598945,-16.6372771809882 28.0092494525864,-16.6372459127599 28.0092462150075,-16.6371961542927 28.0092461579614,-16.637038833871 28.0092533027133,-16.6369079833125 28.0092550417954,-16.6368186143327 28.009242766946,-16.6367788263771 28.0092080515129,-16.6367416758067 28.0091883677368,-16.6367087922174 28.0091737955555,-16.6366714602489 28.0091636355189,-16.6366193706191 28.0091533263071,-16.6365611136665 28.0091447150547,-16.6365024977747 28.009139266876,-16.6364468466916 28.0091368790173,-16.636391374215 28.0091395792296,-16.6363472550224 28.0091472886133,-16.6363030940624 28.0091549262786,-16.636297275835 28.0091555009635,-16.636246556413 28.0091779819461,-16.6362048307386 28.0091785418944,-16.6361919303879 28.0091660421296,-16.6361894020275 28.0091635993222,-16.6361570501344 28.0091572877719,-16.6360503607535 28.009179162448,-16.6360077112592 28.0091879011527,-16.6359546084928 28.0091886054837,-16.6359013429658 28.0091792125167,-16.6358464000797 28.0091833141395,-16.6357934091994 28.0091907498864,-16.6357423806243 28.0092015286626,-16.6355251406622 28.0092549260755,-16.6354621726502 28.0092663251714,-16.6353701330936 28.0092872849227,-16.6353100448727 28.0092974673785,-16.6352623213004 28.0093055622645,-16.6352055125432 28.0093113645249,-16.6351523843421 28.0093103901601,-16.6350972430055 28.0093027069146,-16.635047535902 28.0092797966316,-16.6349941483833 28.0092636719516,-16.6349429213561 28.0092626658619,-16.6347799325413 28.0092715722046,-16.6347270381668 28.009284060517,-16.6346780122266 28.009301538868,-16.6346348427515 28.0093290557879,-16.6346093177744 28.0093633754272,-16.6346070254791 28.0093664622403,-16.6346019266314 28.0094018836872,-16.6345795081184 28.0094223848665,-16.6345492304507 28.0094261565103,-16.6345167820547 28.0094148006243,-16.6345031428778 28.009393094736,-16.6345025735299 28.0093594284204,-16.6344914884213 28.0093236850166,-16.6344885277852 28.0093141625221,-16.6344676548038 28.0093144468649,-16.63443758546 28.009329993915,-16.6344141576459 28.0093341624016,-16.6343865210139 28.009339084904,-16.634336998469 28.0093189609574,-16.6343063026203 28.009306483102,-16.6342640330576 28.0092750635562,-16.6342348535572 28.0092316743299,-16.6341916539581 28.0091447065731,-16.6341738414408 28.0091011731424,-16.6341212526053 28.0090193801509,-16.6341206833843 28.0089857138268,-16.6341397059658 28.0089888269726,-16.634164721955 28.0090103795747,-16.6342085979453 28.0090249480211,-16.6342388350091 28.0090178195568,-16.6342650102712 28.008995586044,-16.6342608824919 28.0089754366893,-16.6342396994027 28.0089571959088,-16.6341477334143 28.0089028655885,-16.6341072528793 28.0088740781287,-16.6340594225284 28.0088400621901,-16.6340228467655 28.008808565837,-16.6339880603949 28.0087703063598,-16.6339440371278 28.0087473190592,-16.6339118330044 28.0087494347703,-16.6338059632104 28.008771045255,-16.6337589250437 28.0087935537692,-16.6336910890053 28.0088752261343,-16.6336680759644 28.0089176564954,-16.6336499322756 28.0089667166601,-16.6336486389008 28.0089753511196,-16.6336431148565 28.0090122667573,-16.6336223934961 28.0090468540299,-16.6335933003432 28.0090954215998,-16.6335914734995 28.0091178980625,-16.6335901531135 28.0091341772041,-16.6335796296746 28.0091848254731,-16.633553616761 28.009217156152,-16.6335496583126 28.0092196761133,-16.6335134084301 28.0092427963855,-16.6335104571809 28.0092446726087,-16.6335080899638 28.0092448180731,-16.6334881866027 28.0092460113143,-16.6334744503156 28.0092468334209,-16.6334703479962 28.0092283624273,-16.6334726061738 28.0091374245415,-16.6334661201056 28.0090903719304,-16.633449013021 28.0090025883798,-16.6334470070785 28.0089923054191,-16.6334239690221 28.008952886312,-16.633419766545 28.0088165741956,-16.6334255690708 28.008725323423,-16.6334257662481 28.0087222164034,-16.633411756673 28.0086786376614,-16.6334053173028 28.0086730914806,-16.6333867410429 28.0086570939353,-16.633382877395 28.0086537644213,-16.6333807985942 28.0086548270279,-16.633365954179 28.0086624041317,-16.633330364686 28.0086612115829,-16.6332768805452 28.008666955477,-16.6332750503865 28.0086683219847,-16.6332469027205 28.0086892430204,-16.6332247684794 28.0087265726439,-16.6332103662318 28.0087722218869,-16.633197915899 28.0088212053154,-16.6331930147323 28.008868411316,-16.6331824656676 28.0089173721492,-16.6331623342031 28.0089614107789,-16.6331360115009 28.0089752343337,-16.6331149861039 28.008965412032,-16.6330765091367 28.0089339289869,-16.6329882852036 28.0088761779728,-16.6329168880852 28.008804734265,-16.6328768656722 28.0087934860203,-16.6328236005448 28.0087840918401,-16.6327974504542 28.008766884564,-16.6327909900381 28.0087626382357,-16.6327414207793 28.0087481459891,-16.6327093028619 28.0087553054943,-16.632699010691 28.0087687219178,-16.6326610436251 28.0088182340687,-16.6326160587462 28.0088508170313,-16.6325768639331 28.0088883762994,-16.632537547241 28.0089192041883,-16.6324904477998 28.008938346597,-16.6324434854663 28.0089659078948,-16.6323726446769 28.0090392399233,-16.6324283188262 28.0090789033357,-16.6324293117566 28.0091278894785,-16.6324282460798 28.0091421890649,-16.6324278687278 28.0091576266787,-16.6324330531717 28.0092471945881,-16.6324281363818 28.0092927130383,-16.6324175277572 28.0093235879824,-16.6324118578841 28.0093400722095,-16.6323169300969 28.0094473904991,-16.6322848272177 28.0094562374495,-16.6322505488122 28.0094482691645,-16.632224556939 28.0094550489474,-16.6322165547986 28.0094571385598,-16.632171432552 28.0094813115093,-16.6321283231067 28.0095121843321,-16.6320829773623 28.0095228852491,-16.6320713516003 28.0095078880115,-16.6320650388133 28.0094709415115,-16.6320642367393 28.009423812293,-16.6320483008648 28.0093785685609,-16.6320253996234 28.0093704560852,-16.6319740863013 28.0093644048131,-16.6319420279682 28.0093775561866,-16.6319401784984 28.0093783182165,-16.6319310630518 28.0094003216515,-16.6319315663398 28.0094303335705,-16.6319317939915 28.0094440853088,-16.6319135124771 28.0094847353948,-16.6318834832626 28.0095036478299,-16.6318531090718 28.0095023749284,-16.6318158947569 28.009491905307,-16.6318016484476 28.0094879048083,-16.6317880098714 28.0094891407475,-16.6317580923328 28.009491851552,-16.6317071646033 28.0095093604646,-16.6316810394043 28.0095349593222,-16.6317019886272 28.0095397286221,-16.6317516597424 28.0095609618689,-16.6317653338724 28.0095843463229,-16.6318009470302 28.0096714139954,-16.6318281482348 28.009709773127,-16.6318557556071 28.0097717013143,-16.631879758402 28.0098454592383,-16.631884774003 28.0099177819755,-16.6318437534311 28.0099604168532,-16.6317887844723 28.0099628294611,-16.6317277615472 28.0099434367839,-16.6317095566943 28.0099318389131,-16.6316759911168 28.0099104505419,-16.6316298432561 28.009874022092,-16.6316061489146 28.009863897315,-16.6315801721515 28.0098527978307,-16.6315581806216 28.009853095014,-16.6315460308573 28.0098532573043,-16.63154144856 28.0099189702126,-16.6314891337641 28.0099618654236,-16.6314871849516 28.0099634589478,-16.6314331395213 28.0099475302187,-16.6313232406441 28.0099151345927,-16.6312510030999 28.0099059920966,-16.6311900310099 28.0098899649821,-16.6311481932142 28.00988378289,-16.6311024769452 28.0098726107411,-16.631099191878 28.0098867561578,-16.6310989432978 28.0098878060342,-16.6312345006494 28.0099398791397,-16.6312976480251 28.0099727124574,-16.6313250825337 28.0100245345564,-16.6313734309249 28.0100794477234,-16.6314330195216 28.0101257978795,-16.6314750806711 28.0101454428644,-16.6313267421168 28.0101488283033,-16.6312987354889 28.0101494676042,-16.6312458046212 28.0101602673153,-16.631235159126 28.0101678033832,-16.6312045604857 28.010189439029,-16.6311978281605 28.0102400331216,-16.6312116393037 28.0102718365381,-16.6312385309306 28.0102916796985,-16.6312844200296 28.0103129579958,-16.6313153019351 28.0103445316936,-16.6313176498432 28.0103714441185,-16.6312770347727 28.010437638884,-16.6312867948185 28.0104543460505,-16.631315476068 28.0104674261079,-16.6313520416366 28.0104989323284,-16.6314017486031 28.0105218439539,-16.6314549637716 28.010527872846,-16.6315063385278 28.0105372899746,-16.6315597008039 28.0105517285877,-16.6315885953442 28.0105782807127,-16.6315812948543 28.0105952174785,-16.6315532173279 28.010617473087,-16.6315080437211 28.0106382800352,-16.6314633191728 28.0106551466405,-16.6314571510165 28.0106574761709,-16.6314101622465 28.0106833497365,-16.6313469044706 28.0107565822304,-16.6313293375421 28.0107805722241,-16.6313246183549 28.0108068465186,-16.6313236340488 28.0108393760845,-16.6313429664611 28.0108610056911,-16.6313560216917 28.0108473670329,-16.6314365736893 28.0107873768148,-16.631485489112 28.0107631590586,-16.6315364681925 28.0107490160109,-16.6315876958244 28.0107500143187,-16.6316391570335 28.0107644844923,-16.6316565983408 28.010786136506,-16.6316960652377 28.0108765248356,-16.6316850230094 28.0108968724407,-16.631676771768 28.0109026833742,-16.6316377681412 28.0109293827831,-16.6316137898483 28.010949685414,-16.6316001666525 28.0109667965247,-16.6315935433173 28.0109841313865,-16.6315926370626 28.0110252069107,-16.6316268308127 28.0110740786599,-16.6316708952434 28.0111233747181,-16.6317154112853 28.0111486583064,-16.631737837643 28.0111657204552,-16.6317891898178 28.0112329803849,-16.6318345302668 28.011285961575,-16.6318400824061 28.0113506967413,-16.6318397343319 28.0113518922038,-16.6318231625786 28.0114088395772,-16.6317322787798 28.0114715609898,-16.6317299572615 28.0114862094144,-16.6316950921344 28.0115412259777,-16.6317079257513 28.0116100262957,-16.6316747951755 28.0116519356874,-16.6316487352901 28.0117109090431,-16.6315920162326 28.0117598673979,-16.6315583227819 28.0117981733574,-16.6316038881485 28.0118188416508,-16.6316072070662 28.01187710518,-16.631688157402 28.0119311979021,-16.6317309813649 28.0119723859531,-16.6317483673253 28.0120126125081,-16.6317473683703 28.0120266224879,-16.6317407700023 28.0120476393495,-16.6316238691799 28.0121081335346,-16.6315806723594 28.0121339621495,-16.6315413542384 28.0121647898009,-16.6315411449677 28.0121684475003,-16.6315398843108 28.0121900598229,-16.6315589937441 28.0121982264032,-16.6316433765069 28.0122526574505,-16.6316756427846 28.0122539169343,-16.6317266478307 28.0122414521812,-16.6317741446923 28.0122458701287,-16.6317972192369 28.0122640888149,-16.6318431345972 28.0122870452704,-16.6318926444861 28.0122981720868,-16.6319157951132 28.0123214349469,-16.6319170185511 28.0123938117126,-16.6318967488892 28.0124294312818,-16.6318853300069 28.0124355957284,-16.6318647923652 28.0124466969512,-16.6318369377535 28.0124824156072,-16.6318570979584 28.0125528527127,-16.6318578898707 28.0125999820353,-16.6318392981903 28.0126221160422,-16.6317579432138 28.012634986349,-16.63172983978 28.0126555545939,-16.6316982434116 28.0126946930855,-16.6316643093831 28.0127069370928,-16.6316244225613 28.0127040984246,-16.6315732700408 28.0127081443657,-16.6315507994038 28.0127252702656,-16.6315595466591 28.0127941822774,-16.6315388302502 28.0128028758424,-16.6315046371542 28.012799960516,-16.6314535709173 28.0128090595134,-16.6314217004064 28.0128313691619,-16.6314117233264 28.0128367132096,-16.6313765764655 28.0128555328821,-16.6313308659446 28.012861021343,-16.6313292518678 28.012861211983,-16.6312892179045 28.0128499634591,-16.6312802930416 28.0128455026415,-16.6312433124382 28.0128269976811,-16.6311918502784 28.0128125274024,-16.6311386339886 28.0128064984571,-16.6311198950478 28.0128202226124,-16.6311217320692 28.0128361754508,-16.6311332260575 28.0129362099602,-16.6311321010462 28.0129816743308,-16.6311142696357 28.0129996115177,-16.6311134380921 28.0130004426829,-16.6310975285296 28.0130041964833,-16.6310832099903 28.013007579414,-16.6310530934945 28.0130214476294,-16.6310572817655 28.0130449627728,-16.6310638671649 28.0130534405202,-16.6310754206653 28.0130683484342,-16.6310805541688 28.0130749571422,-16.6310840044981 28.0130886435515,-16.6310907203417 28.013115224344,-16.6310881378276 28.013119984213,-16.6310778373203 28.0131389601612,-16.6310607607339 28.0131570508367,-16.6310424228639 28.0131764741627,-16.6310405832014 28.0131886890724,-16.6310330761425 28.0132384981204,-16.6310304786032 28.0132557580988,-16.6310127084623 28.0132986853856,-16.6310122569288 28.0132997647462,-16.6309896644409 28.0133101682153,-16.6309386333709 28.013320945303,-16.63090867909 28.0133449107874,-16.6309118626756 28.0133510191804,-16.6309165228784 28.0133599620186,-16.6309229827726 28.0134053273433,-16.630904096506 28.0134106326885,-16.630888728745 28.0133990552096,-16.6308525833871 28.0133927964878,-16.6307427549982 28.0134172766271,-16.6306598160452 28.0134357607387,-16.6306086884112 28.0134414847275,-16.6305555834118 28.0134421870606,-16.6304564868198 28.0134148882839,-16.6304464387878 28.0134182295064,-16.6304300764013 28.0134236582707,-16.6303939208875 28.0134173995481,-16.6303466568439 28.0134264440087,-16.6303066069464 28.0134269733079,-16.6302954430437 28.0134271238036,-16.6302463891809 28.0134429222806,-16.630233455374 28.0134633012437,-16.63020511814 28.0134704063296,-16.6301651803567 28.0134642014412,-16.6301217239481 28.013474879348,-16.630087987171 28.0134988985544,-16.6300963395945 28.0135159925275,-16.6301285284892 28.0135404481067,-16.6301557301646 28.0135788075327,-16.6301504320279 28.0136024532919,-16.6301279863899 28.0136212663896,-16.6301033047118 28.013619907558,-16.6300948612264 28.013622426477,-16.6300561166564 28.0136340051456,-16.6300601931918 28.0136507888319,-16.6300668564245 28.0136570093985,-16.6300833183322 28.0136723645855,-16.6300856406372 28.0136975896134,-16.6300669621308 28.0137146702984,-16.6300366981693 28.013720119515,-16.6300203840083 28.0137152498799,-16.6300129062782 28.0137130190962,-16.6300042844588 28.013710449899,-16.629958318147 28.0136841270352,-16.6299203322175 28.0136812563095,-16.6299058762097 28.0136883501184,-16.6299019390473 28.0136902740633,-16.6298921065801 28.0136951018516,-16.6298905247237 28.0137136403735,-16.6298955496699 28.0137184453693,-16.6299078800691 28.0137302485164,-16.629906374314 28.0137538402611,-16.6298876349144 28.0137675552364,-16.6298818354787 28.0137788514008,-16.6298735761512 28.0137949510846,-16.6298711060927 28.0137997547247,-16.6298672254311 28.0138047555999,-16.6298608218632 28.0138191545808,-16.6298544386766 28.0138349071033,-16.6298525420906 28.0138555071086,-16.6298473409754 28.0138761463073,-16.6298513093115 28.0139201874595,-16.62985394363 28.013948576645,-16.6298475161367 28.0139613874696,-16.6298260375406 28.013999855014,-16.6298031749555 28.0140207036823,-16.6297792244074 28.0140415652504,-16.6297508803434 28.0140644373947,-16.629712730434 28.0140952597218,-16.6296819688931 28.0141034674581,-16.6296062509459 28.0141308183384,-16.6295577642987 28.0141343355488,-16.6295350738447 28.014122718401,-16.629514080131 28.0141089692265,-16.6294467540613 28.014014190444,-16.6294187932269 28.0140078072237,-16.6294063640215 28.0140049762776,-16.6293974656435 28.0140029518355,-16.629350791801 28.0140167723338,-16.6292992746255 28.0140061016296,-16.629329983626 28.0140801956293,-16.6293863248509 28.0141478485418,-16.6294212642398 28.0141719377373,-16.6294532237316 28.0141939864566,-16.629606250606 28.0143138318378,-16.6296594369287 28.0143678037008,-16.6296970187342 28.0144120328591,-16.6297082977677 28.0144694980712,-16.6297088046212 28.0144720913245,-16.6296926472125 28.0144951979881,-16.6296694813708 28.0145283335626,-16.6296665292556 28.0145348938096,-16.6296473901828 28.0145774581103,-16.6296450776431 28.0145825938119,-16.6296468493862 28.0146016521231))",2197.01957985000,C
